Time,Open,High,Low,Last,Change,%Chg,Volume
08/18/2021,320.515,326.48,317.165,317.55,-4.9,-1.52%,1117900
08/17/2021,325.86,327.02,316.86,322.45,-6.74,-2.05%,1255600
08/16/2021,327.03,331.54,325.8301,329.19,1.31,+0.40%,1073500
08/13/2021,327.14,329.13,325.8,327.88,-0.63,-0.19%,596400
08/12/2021,337.5,339.85,328.18,328.51,-14.15,-4.13%,1356700
08/11/2021,343.85,345.03,336.29,342.66,0.66,+0.19%,832300
08/10/2021,351.24,352.04,340.6,342,-9.52,-2.71%,1476800
08/09/2021,353.52,356.07,351.3,351.52,-1.83,-0.52%,748600
08/06/2021,351.54,354.8,351.14,353.35,-0.36,-0.10%,908300
08/05/2021,355.54,356.63,349.505,353.71,-0.09,-0.03%,730300
08/04/2021,346.89,356,346.89,353.8,6.91,+1.99%,1161800
08/03/2021,347.23,349.52,343,346.89,0.98,+0.28%,925300
08/02/2021,348.16,356.7,344.79,345.91,-2.25,-0.65%,1128200
07/30/2021,339.49,356.71,335.56,348.16,28.73,+8.99%,2656900
07/29/2021,313.45,320.15,310.37,319.43,3.86,+1.22%,1119100
07/28/2021,311,316.91,309.47,315.57,6.57,+2.13%,646800
07/27/2021,315.3,315.3,302.53,309,-9.63,-3.02%,1081300
07/26/2021,320.17,322.33,315.61,318.63,-2.13,-0.66%,655100
07/23/2021,316.93,322,315.45,320.76,6.4,+2.04%,705100
07/22/2021,315,318.14,311.99,314.36,-2.52,-0.80%,790100
07/21/2021,304.34,318.3,303.86,316.88,14.11,+4.66%,1607700
07/20/2021,295.3,304.83,292.68,302.77,8.44,+2.87%,1202600
07/19/2021,288.49,294.36,287.44,294.33,1.11,+0.38%,1332200
07/16/2021,305.28,307.885,292.3,293.22,-10.53,-3.47%,1794400
07/15/2021,308.21,310,301.72,303.75,-5.37,-1.74%,910300
07/14/2021,313.75,318.3,308.46,309.12,-2.49,-0.80%,763000
07/13/2021,312.12,315,310,311.61,-2.41,-0.77%,568300
07/12/2021,310.02,314.29,308.9,314.02,5.26,+1.70%,883200
07/09/2021,303.71,309.58,301.6,308.76,5.67,+1.87%,726700
07/08/2021,301.03,305.13,298.73,303.09,-3.97,-1.29%,896000
07/07/2021,314.12,314.94,305.88,307.06,-4.19,-1.35%,988900
07/06/2021,312.71,316.2833,305.26,311.25,-0.57,-0.18%,1071300
07/02/2021,313.73,314,308.01,311.82,0.08,+0.03%,1053100
07/01/2021,324.15,324.3,311.53,311.74,-12.47,-3.85%,1417100
06/30/2021,325,325.01,320.87,324.21,-0.99,-0.30%,697600
06/29/2021,322,326.03,321.535,325.2,2.94,+0.91%,544800
06/28/2021,319.25,325.49,318.4,322.26,6,+1.90%,861700
06/25/2021,315.62,318.33,313.96,316.26,0.37,+0.12%,3921100
06/24/2021,313.49,316.15,312.28,315.89,5.03,+1.62%,730800
06/23/2021,308.86,312.95,308.62,310.86,2.24,+0.73%,656600
06/22/2021,307.64,309.58,304.21,308.62,-0.19,-0.06%,672200
06/21/2021,306.02,309.61,302.48,308.81,4.33,+1.42%,882300
06/18/2021,314.72,314.72,303.16,304.48,-13.94,-4.38%,1925800
06/17/2021,315.07,321.3303,313.14,318.42,2.52,+0.80%,919800
06/16/2021,322.87,323.29,313.23,315.9,-4.69,-1.46%,856200
06/15/2021,324.45,326.5899,319.2871,320.59,-4.62,-1.42%,718400
06/14/2021,320.93,325.91,318.93,325.21,5.1,+1.59%,634300
06/11/2021,320.65,321.3499,317.4,320.11,0.8,+0.25%,770300
06/10/2021,316.12,320.6,314.53,319.31,5.15,+1.64%,690800
06/09/2021,321.13,322.82,313.86,314.16,0.36,+0.11%,747900
