Time,Open,High,Low,Last,Change,%Chg,Volume
09/23/2021,502.51,507.29,500.59,504.3,3.71,+0.74%,1837000
09/22/2021,494.25,503,492.22,500.59,9.6,+1.96%,2061000
09/21/2021,493.49,493.75,487,490.99,-3.83,-0.77%,1693600
09/20/2021,499,503,488.44,494.82,-11.18,-2.21%,3010500
09/17/2021,503.97,507.62,501,506,-1.35,-0.27%,3446900
09/16/2021,505.2,509.15,500.2068,507.35,-2.39,-0.47%,1756900
09/15/2021,502.12,510.7,499.42,509.74,7.87,+1.57%,2334500
09/14/2021,502,505.42,498.36,501.87,2.91,+0.58%,1413400
09/13/2021,502,502.47,493.2605,498.96,0.81,+0.16%,1492900
09/10/2021,497.05,505.99,496.51,498.15,4.66,+0.94%,1611000
09/09/2021,492.8497,498.698,492.8497,493.49,-0.89,-0.18%,1317500
09/08/2021,499.62,499.89,488.11,494.38,-2.21,-0.45%,1398600
09/07/2021,497.6,497.6,491,496.59,-1.09,-0.22%,1239900
09/03/2021,495.91,506,495.043,497.68,5.78,+1.18%,2520400
09/02/2021,495.79,495.98,490.16,491.9,-1.26,-0.26%,1712200
09/01/2021,496.27,499.24,492.885,493.16,-4.05,-0.81%,1258500
08/31/2021,501.29,501.29,492.7,497.21,-1.68,-0.34%,1738000
08/30/2021,500,507.85,498.2537,498.89,2.95,+0.59%,1961300
08/27/2021,488.01,496.4447,486.64,495.94,10.2,+2.10%,1646000
08/26/2021,483,488.11,480.6,485.74,2.33,+0.48%,1083700
08/25/2021,481.57,486.27,481.565,483.41,1.98,+0.41%,1001600
08/24/2021,482.4,483.04,480.16,481.43,-1.02,-0.21%,942900
08/23/2021,476.33,486.19,475.695,482.45,7.28,+1.53%,1570700
08/20/2021,472.82,476.23,470.44,475.17,1.64,+0.35%,1000800
08/19/2021,466.35,475.83,462.66,473.53,4.56,+0.97%,1404300
08/18/2021,476.65,477.08,468.345,468.97,-9.72,-2.03%,1561600
08/17/2021,485.59,486.22,474.52,478.69,-9.45,-1.94%,1650000
08/16/2021,484.83,488.9118,484.4,488.14,1.98,+0.41%,918800
08/13/2021,482.61,488.97,482.11,486.16,1.9,+0.39%,858200
08/12/2021,482.28,485,476.731,484.26,0.71,+0.15%,870200
08/11/2021,484.8119,485.97,479.7874,483.55,1.29,+0.27%,981600
08/10/2021,485.9,486.45,477.83,482.26,-2.42,-0.50%,932000
08/09/2021,486.49,486.83,481,484.68,-0.75,-0.15%,595300
08/06/2021,485.07,488.12,484.03,485.43,-2.24,-0.46%,996400
08/05/2021,490.43,490.43,484.886,487.67,-0.13,-0.03%,837200
08/04/2021,488.53,489.98,484.01,487.8,1.01,+0.21%,1212400
08/03/2021,485.49,487.755,479.96,486.79,2.11,+0.44%,1113400
08/02/2021,489.05,494.6,483.51,484.68,-0.72,-0.15%,1562100
07/30/2021,481.96,486.34,479.57,485.4,1.29,+0.27%,1154800
07/29/2021,478.465,485.8253,477.44,484.11,6.46,+1.35%,916100
07/28/2021,476.7,479.08,474.32,477.65,2.29,+0.48%,836100
07/27/2021,480.76,481.81,467.8001,475.36,-6.88,-1.43%,1471500
07/26/2021,482.16,483.62,479.68,482.24,-0.91,-0.19%,1116000
07/23/2021,480.03,483.58,476.83,483.15,6.82,+1.43%,1348900
07/22/2021,476.6,478.99,474.51,476.33,-2.69,-0.56%,1258300
07/21/2021,469.63,479.28,468.5,479.02,10.43,+2.23%,1366000
07/20/2021,467.89,472.25,463.27,468.59,2.92,+0.63%,2072700
07/19/2021,462.78,465.97,457.5901,465.67,-2.4,-0.51%,1493800
07/16/2021,479.06,480.28,467.26,468.07,-9.27,-1.94%,1398100
07/15/2021,483.28,484.45,473.12,477.34,-4.25,-0.88%,1262400
07/14/2021,489.2,492,480.745,481.59,-2.42,-0.50%,1401900
07/13/2021,485.33,487.53,482,484.01,-1.74,-0.36%,1180600
07/12/2021,481.32,494.02,473.26,485.75,5.57,+1.16%,3314100
07/09/2021,469.57,480.88,468.03,480.18,9.68,+2.06%,1678300
07/08/2021,464.42,471.08,461.56,470.5,0.96,+0.20%,1601100
07/07/2021,475,475.36,466.37,469.54,-3.74,-0.79%,1258100
07/06/2021,470.4,476.75,468.3,473.28,5.11,+1.09%,1387100
07/02/2021,476.77,478.58,455.71,468.17,-1.47,-0.31%,3705800
07/01/2021,477.84,477.84,468.93,469.64,-7.2,-1.51%,1115300
06/30/2021,478.13,478.59,472.525,476.84,-0.31,-0.06%,1538200
06/29/2021,472.37,477.31,470.74,477.15,4.35,+0.92%,1418400
06/28/2021,466,476.29,465.51,472.8,10.6,+2.29%,1398600
06/25/2021,471.35,472.45,460,462.2,-7.86,-1.67%,1909900
06/24/2021,469.89,473.65,468.6,470.06,3.4,+0.73%,1250200
06/23/2021,463.86,467.875,463.035,466.66,2.21,+0.48%,1767400
06/22/2021,466.58,468.58,461.32,464.45,-0.16,-0.03%,1372100
06/21/2021,461.17,465.38,458.44,464.61,1.11,+0.24%,1859100
06/18/2021,467.27,469.755,460.505,463.5,-7.67,-1.63%,2853600
06/17/2021,464.88,475.24,463.94,471.17,5.42,+1.16%,2088000
06/16/2021,470.27,471.12,461.48,465.75,-4.99,-1.06%,2043800
06/15/2021,476.56,476.57,468.55,470.74,-5.09,-1.07%,1113100
