Time,Open,High,Low,Last,Change,%Chg,Volume
09/30/2022,237.22,241.34,234.11,235.07,-4.17,-1.74%,67100
09/29/2022,244.03,244.03,236.91,239.24,-8.53,-3.44%,78000
09/28/2022,241.61,249.01,241,247.77,6.52,+2.70%,77300
09/27/2022,243.88,246.25,238.9,241.25,0.99,+0.41%,87000
09/26/2022,240.19,245.64,239.898,240.26,-0.8,-0.33%,148100
09/23/2022,243.09,243.5,237.878,241.06,-5.42,-2.20%,132900
09/22/2022,251.72,252.1,245.38,246.48,-6.29,-2.49%,103600
09/21/2022,259.33,260.72,252.77,252.77,-5.75,-2.22%,57000
09/20/2022,260.73,261.42,256.65,258.52,-4.8,-1.82%,52500
09/19/2022,257.49,263.43,257.49,263.32,3.52,+1.35%,84000
09/16/2022,257.88,260.04,256.78,259.8,-2.66,-1.01%,82500
09/15/2022,262.93,267.82,261.32,262.46,-1.48,-0.56%,45700
09/14/2022,261.83,264.6529,260.1132,263.94,3.1,+1.19%,51400
09/13/2022,266.62,267.1801,260.18,260.84,-14.24,-5.18%,69700
09/12/2022,272.57,276.01,272.57,275.08,3.8,+1.40%,52600
09/09/2022,266.87,271.47,266.87,271.28,5.59,+2.10%,63700
09/08/2022,260.61,265.79,259.9,265.69,2.5,+0.95%,50100
09/07/2022,255.57,263.56,255.57,263.19,7.76,+3.04%,71400
09/06/2022,257.86,257.86,252.06,255.43,-0.72,-0.28%,69800
09/02/2022,261.54,262.16,255.02,256.15,-2.31,-0.89%,112900
09/01/2022,255.14,258.71,252.2415,258.46,1.08,+0.42%,79600
08/31/2022,261,261.61,256.93,257.38,-2.29,-0.88%,99400
08/30/2022,264.81,265.155,257.37,259.67,-3,-1.14%,57500
08/29/2022,261.57,264.84,261.01,262.67,-1.5,-0.57%,83800
08/26/2022,274.96,275.36,264.0876,264.17,-10.55,-3.84%,60900
08/25/2022,272.67,274.81,271.03,274.72,3.51,+1.29%,69000
08/24/2022,269.46,273.6,268.935,271.21,1.19,+0.44%,67500
08/23/2022,269.47,272.27,269.13,270.02,0.88,+0.33%,149900
08/22/2022,272.82,272.82,268.6948,269.14,-8,-2.89%,65900
08/19/2022,280.95,280.95,276.19,277.14,-6.69,-2.36%,74300
08/18/2022,283.42,284.115,281.96,283.83,-0.03,-0.01%,85700
08/17/2022,284.25,286.6,281.95,283.86,-3.81,-1.32%,65000
08/16/2022,284.46,290.54,283.6268,287.67,3.62,+1.27%,61500
08/15/2022,281.23,284.7119,281.23,284.05,1.75,+0.62%,61800
08/12/2022,278.37,282.34,276.09,282.3,6.05,+2.19%,78000
08/11/2022,279.84,281.35,275.595,276.25,-0.98,-0.35%,75100
08/10/2022,276.88,278.01,274.7398,277.23,8.01,+2.98%,64200
08/09/2022,272.57,272.57,267.91,269.22,-4.89,-1.78%,82600
08/08/2022,274.97,279.72,273.14,274.11,1.66,+0.61%,57500
08/05/2022,272.81,276.2699,271.264,272.45,-3.93,-1.42%,49000
08/04/2022,275.82,277.4488,274.476,276.38,1.26,+0.46%,39900
