Time,Open,High,Low,Last,Change,%Chg,Volume
06/26/2019,47.75,48.44,47.09,47.55,-0.67,-1.39%,5951000
06/25/2019,53,53.2495,47.75,48.22,-3.19,-6.21%,15278900
06/24/2019,51.55,52.13,50.95,51.41,0.06,+0.12%,3086000
06/21/2019,52.63,52.66,51.28,51.35,-1.38,-2.62%,3376400
06/20/2019,52.72,52.97,52.01,52.73,0.64,+1.23%,2435400
06/19/2019,52.24,52.43,50.3746,52.09,-0.4,-0.76%,3732900
06/18/2019,52.89,53.52,51.86,52.49,-0.52,-0.98%,2491900
06/17/2019,53.6,53.66,52.25,53.01,-0.54,-1.01%,2029900
06/14/2019,52.95,53.87,52.82,53.55,0.47,+0.89%,1900100
06/13/2019,53.14,53.64,52.73,53.08,0.99,+1.90%,1774600
06/12/2019,52.15,53.07,52.025,52.09,-0.18,-0.34%,1746500
06/11/2019,53.02,53.02,51.78,52.27,-0.51,-0.97%,1454100
06/10/2019,53.42,53.86,52.32,52.78,-0.58,-1.09%,1772700
06/07/2019,52.91,53.73,52.88,53.36,0.68,+1.29%,1610300
06/06/2019,52.31,53.4,52.08,52.68,0.55,+1.06%,2884200
06/05/2019,51.81,52.27,51.16,52.13,0.73,+1.42%,2958000
06/04/2019,50.86,51.62,50.54,51.4,1,+1.98%,3782100
06/03/2019,49.54,50.97,49.475,50.4,0.74,+1.49%,3382900
05/31/2019,49.93,50.17,49.13,49.66,-0.65,-1.29%,2744400
05/30/2019,50.49,51.05,49.69,50.31,-0.24,-0.47%,2417700
05/29/2019,51.34,51.84,50.23,50.55,-0.76,-1.48%,2910400
05/28/2019,52.03,52.15,51.3,51.31,-0.6,-1.16%,2295700
05/24/2019,51.4,51.91,51.24,51.91,0.83,+1.62%,1320000
05/23/2019,51.61,52.16,50.99,51.08,-0.68,-1.31%,2575000
05/22/2019,51.31,52.55,51.25,51.76,-0.53,-1.01%,1922300
05/21/2019,51.94,52.65,51.81,52.29,0.48,+0.93%,2382800
05/20/2019,53,53.27,51.72,51.81,-1.32,-2.48%,2513300
05/17/2019,53.09,54.1,53.04,53.13,-0.53,-0.99%,2021000
05/16/2019,53.26,54.5,53.1452,53.66,0.74,+1.40%,2680500
05/15/2019,52.61,52.98,52.27,52.92,0.17,+0.32%,1946000
05/14/2019,51.43,53.29,51.17,52.75,1.28,+2.49%,2648300
05/13/2019,51.37,51.6,50.76,51.47,-0.39,-0.75%,2198800
05/10/2019,51.76,52.1,51.14,51.86,0.08,+0.15%,1379100
05/09/2019,50.94,51.795,50.74,51.78,0.65,+1.27%,1266300
05/08/2019,51.75,51.93,51.07,51.13,-0.62,-1.20%,1978700
05/07/2019,51.67,51.95,51.32,51.75,-0.1,-0.19%,2907700
05/06/2019,51.77,52.04,51.31,51.85,-0.38,-0.73%,3424100
05/03/2019,52.71,52.82,51.81,52.23,-0.13,-0.25%,2136600
05/02/2019,52.19,53.01,51.79,52.36,0.31,+0.60%,2173100
05/01/2019,52.37,53.41,51.98,52.05,0.02,+0.04%,2934100
04/30/2019,51.98,52.25,51.735,52.03,-0.13,-0.25%,3170500
04/29/2019,52.01,52.37,51.71,52.16,0.13,+0.25%,2704100
04/26/2019,51.63,52.12,51.37,52.03,0.47,+0.91%,2192100
04/25/2019,51.57,52.11,50.48,51.56,-1.07,-2.03%,3095300
04/24/2019,52.57,53.101,52.26,52.63,0.17,+0.32%,2572700
04/23/2019,52.38,53.18,52.14,52.46,0.37,+0.71%,2658100
04/22/2019,52.68,52.8,51.83,52.09,-0.82,-1.55%,2315400
04/18/2019,51.86,53.085,51.82,52.91,1,+1.93%,2888600
04/17/2019,51.15,52.04,50.95,51.91,0.51,+0.99%,2772500
