Time,Open,High,Low,Last,Change,%Chg,Volume
10/04/2023,411.54,416.59,410.93,415.5,4.74,+1.15%,461600
10/03/2023,416.04,418.77,408.87,410.76,-7.96,-1.90%,738200
10/02/2023,415.21,420.38,414.7,418.72,3.82,+0.92%,1002500
09/29/2023,417.32,419.85,413.7,414.9,1.63,+0.39%,584700
09/28/2023,408.27,415.8,406.01,413.27,2.61,+0.64%,445500
09/27/2023,411.38,412.91,406.52,410.66,1.26,+0.31%,584900
09/26/2023,414.06,414.43,408.07,409.4,-7.44,-1.78%,533600
09/25/2023,414.03,417.61,413.16,416.84,1.65,+0.40%,1057400
09/22/2023,415.64,419.03,414.55,415.19,1.15,+0.28%,451300
09/21/2023,417.09,418.84,413.93,414.04,-6.98,-1.66%,599900
09/20/2023,428.98,429.43,420.92,421.02,-6.29,-1.47%,404100
09/19/2023,426.45,428.41,423.58,427.31,-0.76,-0.18%,413700
09/18/2023,424.98,429.56,424.61,428.07,1.73,+0.41%,302400
09/15/2023,432.89,432.89,424.91,426.34,-7.9,-1.82%,596000
09/14/2023,433.29,435.11,430.935,434.24,3.02,+0.70%,341700
09/13/2023,430.32,433.37,428.92,431.22,0.58,+0.13%,363800
09/12/2023,435.12,436.79,430.31,430.64,-7.68,-1.75%,342900
09/11/2023,440,440.22,434.65,438.32,2.07,+0.47%,311800
09/08/2023,435.84,439.18,435.112,436.25,0.56,+0.13%,317500
09/07/2023,434.03,436.56,432.01,435.69,-6.62,-1.50%,589600
09/06/2023,445.97,447,439.845,442.31,-5.12,-1.14%,646700
09/05/2023,445.27,448.5924,443.33,447.43,0.76,+0.17%,267800
09/01/2023,447.79,449.02,444.6,446.67,1.79,+0.40%,375600
08/31/2023,443.96,446.75,443.605,444.88,2.22,+0.50%,329300
08/30/2023,438.96,443.22,437.6905,442.66,3.62,+0.82%,466200
08/29/2023,429.16,439.49,428.3309,439.04,8.67,+2.01%,475500
08/28/2023,430.22,431.3876,427.28,430.37,3.28,+0.77%,351000
08/25/2023,423.71,428.9871,420.36,427.09,4.25,+1.01%,585700
08/24/2023,438.06,438.06,422.73,422.84,-10.05,-2.32%,942500
08/23/2023,425.97,434.28,425.82,432.89,7.72,+1.82%,712200
08/22/2023,429.23,429.6,424.14,425.17,0.16,+0.04%,420000
08/21/2023,420.19,425.94,419.405,425.01,7.19,+1.72%,598700
08/18/2023,412.54,419.38,412.33,417.82,0.81,+0.19%,637000
08/17/2023,423,423.74,416.2301,417.01,-4.61,-1.09%,486800
08/16/2023,424.81,426.8988,421.47,421.62,-4.03,-0.95%,503300
08/15/2023,428.82,430,424.82,425.65,-4.25,-0.99%,579600
08/14/2023,423.03,429.97,421.89,429.9,6.25,+1.48%,563000
08/11/2023,423.2,426.13,422.215,423.65,-2.8,-0.66%,629500
08/10/2023,429.79,433.2578,424.33,426.45,0.4,+0.09%,843500
08/09/2023,432.86,432.86,424.43,426.05,-6.05,-1.40%,754600
08/08/2023,432.54,433.59,427.702,432.1,-4.06,-0.93%,469700
08/07/2023,437.12,438.3987,432.6,436.16,0.73,+0.17%,485500
08/04/2023,440.53,442.67,434.78,435.43,-5.76,-1.31%,1200500
08/03/2023,439.87,443.6,438.95,441.19,-1.75,-0.40%,530300
08/02/2023,450.74,450.74,440.97,442.94,-12.11,-2.66%,716600
08/01/2023,452.88,455.8792,451.61,455.05,0.24,+0.05%,269000
07/31/2023,453.22,455.22,452.14,454.81,2.24,+0.49%,468000
07/28/2023,450.63,453.72,449.82,452.57,6.34,+1.42%,418700
07/27/2023,454.03,455.5127,444.22,446.23,-2.06,-0.46%,358700
07/26/2023,449,450.1735,444.92,448.29,-5.22,-1.15%,340100
07/25/2023,449.56,455.06,449.55,453.51,5.1,+1.14%,593600
07/24/2023,449.98,450.7,446.78,448.41,0.51,+0.11%,613400
07/21/2023,451.94,453.5271,447.395,447.9,-0.77,-0.17%,333700
07/20/2023,455.25,457.365,447.4243,448.67,-9.7,-2.12%,1117100
07/19/2023,461.04,462.97,456.73,458.37,-1.21,-0.26%,1417600
07/18/2023,453.63,461.64,451.22,459.58,5.14,+1.13%,610000
07/17/2023,449.13,455.76,449.13,454.44,5.97,+1.33%,758600
07/14/2023,451.16,453.9499,447.08,448.47,-1.61,-0.36%,763200
07/13/2023,446.72,450.91,445.87,450.08,6.61,+1.49%,501800
07/12/2023,443.34,445.4,440.66,443.47,4.59,+1.05%,466100
07/11/2023,438.03,439.22,434.44,438.88,1.65,+0.38%,913100
07/10/2023,433.69,437.23,432,437.23,1.75,+0.40%,343500
07/07/2023,436.02,440.75,435.32,435.48,-1.49,-0.34%,318500
07/06/2023,434.38,437.27,432.19,436.97,-1.7,-0.39%,441900
07/05/2023,439.07,441.5699,437.89,438.67,-2.74,-0.62%,465600
07/03/2023,442.38,442.4575,439.26,441.41,-0.75,-0.17%,832300
06/30/2023,440,443.29,439.355,442.16,6.86,+1.58%,419300
06/29/2023,435,436.04,432.9,435.3,0.26,+0.06%,348400
06/28/2023,431.95,437.37,431.31,435.04,1.12,+0.26%,432900
06/27/2023,427.64,435.15,427.21,433.92,8.6,+2.02%,325100
06/26/2023,428.9,433.1,425.17,425.32,-3.48,-0.81%,415100
06/23/2023,428.63,431.52,427.21,428.8,-5.04,-1.16%,535800
06/22/2023,428.27,433.98,428.27,433.84,3.54,+0.82%,1687300
06/21/2023,435.56,436.225,428.7812,430.3,-6.7,-1.53%,536200
06/20/2023,437.01,440.07,434.5799,437,-2.56,-0.58%,757400
06/16/2023,447.4,447.915,439.4,439.56,-3.83,-0.86%,621800
06/15/2023,436.02,445.14,435.67,443.39,5.71,+1.30%,645700
06/14/2023,434.1,438.2721,431.6,437.68,3.59,+0.83%,1916600
06/13/2023,434.54,435.6741,430.57,434.09,3.1,+0.72%,680400
06/12/2023,424.77,431.05,424.09,430.99,8.81,+2.09%,447600
06/09/2023,422.69,426.5212,420.71,422.18,1.75,+0.42%,720000
06/08/2023,416.47,421.14,416.47,420.43,4.19,+1.01%,247700
06/07/2023,422.51,425.53,415.38,416.24,-6.29,-1.49%,560900
06/06/2023,420.7,423.61,418.79,422.53,0.7,+0.17%,355400
06/05/2023,423.64,426.5,420.9,421.83,-2.27,-0.54%,390600
06/02/2023,423.72,425.69,420.9,424.1,2.92,+0.69%,476300
06/01/2023,415.58,423,413.73,421.18,4.3,+1.03%,527600
05/31/2023,418.16,421.56,416.28,416.88,-3.84,-0.91%,425300
05/30/2023,424.66,426.16,419.52,420.72,2.19,+0.52%,794400
05/26/2023,409.01,419.1297,409.01,418.53,10.82,+2.65%,511200
05/25/2023,404.9,409.28,402.31,407.71,14.02,+3.56%,735900
05/24/2023,393.02,395.14,391.39,393.69,-2.45,-0.62%,379800
05/23/2023,400.44,401.49,395.91,396.14,-6.13,-1.52%,411400
05/22/2023,399.9,403.46,399.58,402.27,1.03,+0.26%,278500
05/19/2023,402.18,402.555,399.94,401.24,-0.73,-0.18%,361300
05/18/2023,394.76,402.46,394.76,401.97,7.74,+1.96%,1385600
05/17/2023,390.2,394.7,388.49,394.23,5.69,+1.46%,1040400
05/16/2023,388,390.6,388,388.54,-0.26,-0.07%,302900
05/15/2023,385.86,388.8,384.61,388.8,3.25,+0.84%,266200
05/12/2023,387.07,387.54,382.7,385.55,-0.77,-0.20%,242500
05/11/2023,387.46,387.5,383.84,386.32,-1.64,-0.42%,295400
05/10/2023,387.02,388.74,384.1659,387.96,4.18,+1.09%,396400
05/09/2023,384.59,385.095,383.46,383.78,-2.81,-0.73%,207300
05/08/2023,385.43,386.845,384.13,386.59,0.41,+0.11%,245200
05/05/2023,380.35,387.33,380.18,386.18,9.95,+2.64%,385400
05/04/2023,376.48,378.46,374.85,376.23,-1.53,-0.41%,499200
05/03/2023,380.75,384.02,377.67,377.76,-2.69,-0.71%,352100
05/02/2023,384.75,384.99,378.66,380.45,-4.31,-1.12%,334100
05/01/2023,384.07,386.56,383.73,384.76,0.4,+0.10%,270400
04/28/2023,380.29,384.42,379.6733,384.36,3.99,+1.05%,364200
04/27/2023,374.9,380.73,374.52,380.37,7.07,+1.89%,414200
04/26/2023,374.39,377.1058,372.38,373.3,4.9,+1.33%,723300
04/25/2023,375,375.17,368.39,368.4,-8.13,-2.16%,390600
04/24/2023,376.98,378.919,373.811,376.53,-1.64,-0.43%,293000
04/21/2023,378.14,378.7437,376,378.17,-1.12,-0.30%,329000
04/20/2023,378.8,382.8,377.72,379.29,-2.74,-0.72%,287500
04/19/2023,379.84,382.68,379.25,382.03,-0.8,-0.21%,267200
04/18/2023,384.46,385.7,381.37,382.83,1.08,+0.28%,429500
04/17/2023,380.18,382.105,378.69,381.75,1.38,+0.36%,313300
04/14/2023,380.15,383.285,377,380.37,-1.46,-0.38%,526100
04/13/2023,376.54,382.41,376.055,381.83,7.25,+1.94%,1067500
04/12/2023,379.08,380.81,374.07,374.58,-2.26,-0.60%,382400
04/11/2023,379.06,379.35,375.78,376.84,-2.82,-0.74%,1653500
04/10/2023,376.2,379.66,374.46,379.66,-0.22,-0.06%,299100
04/06/2023,375.2,380.11,373.46,379.88,1.96,+0.52%,278600
04/05/2023,380.63,380.67,375.16,377.92,-4.6,-1.20%,1220600
04/04/2023,385.4,386.3,381.23,382.52,-2.44,-0.63%,461800
04/03/2023,383.24,385.33,381.44,384.96,-0.51,-0.13%,770800
03/31/2023,379.3,385.76,378.89,385.47,6.16,+1.62%,506800
03/30/2023,378.61,380.06,377.0182,379.31,3.79,+1.01%,371400
03/29/2023,372.4,376.33,371.89,375.52,7.52,+2.04%,383900
03/28/2023,369.29,369.31,364.88,368,-1.59,-0.43%,586500
03/27/2023,372.36,374.2699,368.7,369.59,-2.33,-0.63%,617500
03/24/2023,370.17,371.92,367.33,371.92,-0.1,-0.03%,371100
03/23/2023,370.99,377.52,368.84,372.02,5.18,+1.41%,594800
03/22/2023,371.06,378.12,366.84,366.84,-4.51,-1.21%,587400
03/21/2023,369.52,371.89,366.56,371.35,4.14,+1.13%,1483700
03/20/2023,365.47,367.79,363.0119,367.21,1.12,+0.31%,436400
03/17/2023,367.92,370.37,363.975,366.09,-1,-0.27%,513700
03/16/2023,356.51,367.48,354.83,367.09,9.76,+2.73%,1452700
03/15/2023,354.15,357.69,351.5,357.33,-0.13,-0.04%,1419300
03/14/2023,354.38,358.74,352.64,357.46,7.89,+2.26%,619100
03/13/2023,345.77,354.53,343.387,349.57,1.62,+0.47%,1676200
03/10/2023,354.33,354.8,346.4,347.95,-7.02,-1.98%,703388
03/09/2023,361.08,365.059,354.36,354.97,-5.68,-1.57%,534100
03/08/2023,358.82,361.14,357.248,360.65,2.83,+0.79%,454100
03/07/2023,362.27,363.44,356.875,357.82,-4.46,-1.23%,310100
03/06/2023,363.38,367.33,362.04,362.28,1.31,+0.36%,538600
03/03/2023,355.63,361.085,355.21,360.97,7.42,+2.10%,425100
03/02/2023,348.33,354.53,347.21,353.55,4.15,+1.19%,280800
03/01/2023,352.15,353,348.45,349.4,-2.72,-0.77%,495700
02/28/2023,351.64,355.3464,351,352.12,-0.37,-0.10%,206800
02/27/2023,354.5,356.08,351.985,352.49,1.57,+0.45%,582300
02/24/2023,351.26,352.145,348.71,350.92,-6.21,-1.74%,395000
02/23/2023,358.01,358.23,351.82,357.13,5.41,+1.54%,406300
02/22/2023,352.34,354.27,349.88,351.72,-0.08,-0.02%,490100
02/21/2023,355.63,357.845,351.57,351.8,-8.72,-2.42%,1037500
02/17/2023,362.84,362.86,357.36,360.52,-4.47,-1.22%,414300
02/16/2023,366.24,370.5,364.95,364.99,-6.78,-1.82%,460800
02/15/2023,367.28,371.78,366.68,371.77,2.6,+0.70%,396600
02/14/2023,365.44,371.21,363.13,369.17,1.95,+0.53%,514700
02/13/2023,362.78,368.1,362.075,367.22,6.14,+1.70%,978400
02/10/2023,360.35,362.015,357.69,361.08,-2.31,-0.64%,337200
02/09/2023,370.7,371.36,361.7,363.39,-1.54,-0.42%,390600
02/08/2023,369.48,372.209,364.37,364.93,-4.68,-1.27%,1275500
02/07/2023,361.4,370.82,361.01,369.61,8.65,+2.40%,535300
02/06/2023,361.95,364.22,359.54,360.96,-4.8,-1.31%,319100
02/03/2023,361.47,371.88,361.47,365.76,-3.92,-1.06%,768100
02/02/2023,365.43,371.4,364.02,369.68,10.7,+2.98%,1453200
02/01/2023,350.19,361.7,349.01,358.98,8.6,+2.45%,555000
01/31/2023,345.43,350.46,344.97,350.38,5.24,+1.52%,583200
01/30/2023,347.89,349.57,344.92,345.14,-6.88,-1.95%,604100
01/27/2023,348.19,354.52,348,352.02,1.61,+0.46%,567300
01/26/2023,348.56,350.61,344.565,350.41,5.49,+1.59%,484800
01/25/2023,339.65,345.68,336.2437,344.92,-0.73,-0.21%,633300
01/24/2023,344.4,346.98,343.66,345.65,-0.58,-0.17%,584600
01/23/2023,339.43,347.74,338.97,346.23,8.03,+2.37%,1367400
01/20/2023,330.97,338.2,329.56,338.2,9.21,+2.80%,579200
01/19/2023,330.45,332.005,327.64,328.99,-4.09,-1.23%,874400
01/18/2023,339.61,341.49,332.831,333.08,-4.25,-1.26%,730900
01/17/2023,334.89,338.965,334.445,337.33,1.68,+0.50%,545400
01/13/2023,331.16,335.8699,330.335,335.65,1.41,+0.42%,494600
01/12/2023,332.11,335.5,327.79,334.24,2.59,+0.78%,537900
01/11/2023,327.27,331.74,325.96,331.65,5.5,+1.69%,521100
01/10/2023,323.19,326.49,321.28,326.15,2.1,+0.65%,2265200
01/09/2023,323.38,329.78,323.07,324.05,4.01,+1.25%,645700
01/06/2023,313.82,321.47,310,320.04,8.9,+2.86%,772000
01/05/2023,315.93,316,310.69,311.14,-6.58,-2.07%,556100
01/04/2023,318.01,319.8132,314.39,317.72,1.37,+0.43%,570200
01/03/2023,322.36,325.17,314.27,316.35,-3.06,-0.96%,742500
12/30/2022,316.24,319.41,314.43,319.41,-0.17,-0.05%,622400
12/29/2022,314.54,320.73,313.84,319.58,8.48,+2.73%,620700
12/28/2022,315.56,317.89,310.75,311.1,-4.97,-1.57%,613400
12/27/2022,318.49,318.51,314.41,316.07,-3.12,-0.98%,660200
12/23/2022,317.1,319.52,314.27,319.19,0.12,+0.04%,993100
12/22/2022,323.29,323.31,313.745,319.07,-8.11,-2.48%,635500
12/21/2022,323.5,328.74,322.59,327.18,5.1,+1.58%,550500
12/20/2022,319.34,323.7205,318.08,322.08,0.71,+0.22%,826100
12/19/2022,326.66,326.71,319.285,321.37,-4.7,-1.44%,1582300
12/16/2022,329.45,331.0099,324.465,326.07,-4.32,-1.31%,628500
12/15/2022,338,338.75,329.405,330.39,-13.88,-4.03%,678900
12/14/2022,346.45,350.68,340.22,344.27,-2.59,-0.75%,696500
12/13/2022,355.64,357.47,343.55,346.86,4.09,+1.19%,919400
12/12/2022,336.19,342.81,336,342.77,7.36,+2.19%,606500
12/09/2022,336.07,340.08,334.365,335.41,-2.05,-0.61%,1449800
12/08/2022,333.99,338.49,331.65,337.46,5.78,+1.74%,411000
12/07/2022,332.14,334.025,329.28,331.68,-1.52,-0.46%,850800
12/06/2022,341,341,330.99,333.2,-7.4,-2.17%,811900
12/05/2022,344.62,346.3,338.5,340.6,-6.61,-1.90%,490300
12/02/2022,342.77,348.25,342.03,347.21,-1.96,-0.56%,539300
12/01/2022,348.44,350.9099,344.63,349.17,1.23,+0.35%,1377300
11/30/2022,332.095,348,331.125,347.94,16.21,+4.89%,602800
11/29/2022,335,335.56,330.43,331.73,-3.1,-0.93%,539300
11/28/2022,339.02,340.53,333.5,334.83,-7.23,-2.11%,630300
11/25/2022,341.78,343.13,341.02,342.06,-2.16,-0.63%,184300
11/23/2022,340.14,345,339.95,344.22,3.64,+1.07%,440600
11/22/2022,335.45,340.79,333.22,340.58,5.99,+1.79%,517400
11/21/2022,336.52,337.7233,333.78,334.59,-4.03,-1.19%,1017200
11/18/2022,342.5,342.66,335.95,338.62,0.38,+0.11%,457200
11/17/2022,333.14,339.87,332.35,338.24,-0.19,-0.06%,727800
11/16/2022,341.32,342.11,337.257,338.43,-5.87,-1.70%,529500
11/15/2022,347.16,348.74,340.88,344.3,4.9,+1.44%,910500
11/14/2022,339.67,343.52,337.36,339.4,-3.27,-0.95%,928900
11/11/2022,335.35,343.68,334.1,342.67,6.85,+2.04%,1276300
11/10/2022,325.31,336.14,324.14,335.82,26.23,+8.47%,1365000
11/09/2022,314.89,315.78,309.1,309.59,-8.47,-2.66%,663300
11/08/2022,317.77,322.37,313.6,318.06,2.93,+0.93%,550100
11/07/2022,311.85,315.65,308.59,315.13,4.6,+1.48%,707200
11/04/2022,311.9,313.32,303.58,310.53,3.98,+1.30%,735100
11/03/2022,311.22,312.06,306.32,306.55,-8.98,-2.85%,2099800
11/02/2022,327.47,330.75,315.515,315.53,-12.12,-3.70%,563700
11/01/2022,334.37,335.155,326.27,327.65,-2.55,-0.77%,406300
10/31/2022,331.14,332.32,328.34,330.2,-3.98,-1.19%,541200
10/28/2022,322.602,334.91,322.602,334.18,12.93,+4.02%,549100
10/27/2022,325.45,327.87,320.5885,321.25,-3.36,-1.04%,533500
10/26/2022,323.48,331.6,323.12,324.61,-6.66,-2.01%,520500
10/25/2022,325.15,331.486,325.15,331.27,7.1,+2.19%,640000
10/24/2022,321.68,325.3,317.145,324.17,3.78,+1.18%,461700
10/21/2022,311.36,321,310.2,320.39,8.22,+2.63%,483300
10/20/2022,312.29,319,310.65,312.17,0.17,+0.05%,481200
10/19/2022,310.69,315.16,308.93,312,-1.54,-0.49%,413200
10/18/2022,318.26,319.8,309.63,313.54,3.19,+1.03%,1367300
10/17/2022,308.2,311.62,307.945,310.35,9.51,+3.16%,465100
10/14/2022,312.75,313.04,300.35,300.84,-8.81,-2.85%,616600
10/13/2022,292.84,311.25,291.615,309.65,8.62,+2.86%,1312600
10/12/2022,302.67,304.2594,300.15,301.03,-1.08,-0.36%,768800
10/11/2022,305.05,307.319,299.81,302.11,-5,-1.63%,1015600
10/10/2022,312.72,313.27,303.93,307.11,-5.65,-1.81%,977000
10/07/2022,319.92,319.92,311.2299,312.76,-13.58,-4.16%,800800
10/06/2022,327.79,331.77,325.91,326.34,-2.49,-0.76%,1530200
10/05/2022,322.99,331,321.18,328.83,1.04,+0.32%,562700
10/04/2022,323,327.95,322.7695,327.79,11.09,+3.50%,961000
10/03/2022,310.08,318.42,308.27,316.7,9.33,+3.04%,764000
09/30/2022,311.86,316.87,307.15,307.37,-5.68,-1.81%,991300
09/29/2022,316.66,317.12,309.34,313.05,-8.25,-2.57%,2652900
09/28/2022,315.34,322.857,313.46,321.3,2.92,+0.92%,1424400
09/27/2022,321.55,324.73,315.2,318.38,1.14,+0.36%,2315800
09/26/2022,318.63,324.25,316.38,317.24,-2.08,-0.65%,1130200
09/23/2022,320.93,321.51,315.33,319.32,-4.59,-1.42%,2603500
09/22/2022,326.64,327.86,322.28,323.91,-4.32,-1.32%,730500
09/21/2022,334.86,340,328.23,328.23,-5.05,-1.52%,501400
09/20/2022,332.17,335.52,330.5,333.28,-2.08,-0.62%,472200
09/19/2022,329.58,335.62,329.49,335.36,2.61,+0.78%,2702300
09/16/2022,331.83,333.25,328.19,332.75,-2.51,-0.75%,707500
09/15/2022,339.9,342.52,333.365,335.26,-7.63,-2.23%,583100
09/14/2022,343,344.79,339.5,342.89,1.48,+0.43%,438900
09/13/2022,350.04,351.22,340.5403,341.41,-18.87,-5.24%,705300
09/12/2022,356.65,360.34,356.65,360.28,5.62,+1.58%,303300
09/09/2022,349.99,355.37,349.93,354.66,7.5,+2.16%,308000
09/08/2022,342.58,348.54,341.11,347.16,2.08,+0.60%,395500
09/07/2022,340.17,346.51,339,345.08,5.41,+1.59%,549200
09/06/2022,342.8,343.67,337.5,339.67,-2.48,-0.72%,605500
09/02/2022,350,351.9492,340.27,342.15,-4.07,-1.18%,541000
09/01/2022,345.35,346.68,338.975,346.22,-3.06,-0.88%,620000
08/31/2022,355.14,356.18,349.19,349.28,-3.44,-0.98%,431400
08/30/2022,358.69,358.985,349.5,352.72,-3.59,-1.01%,496400
08/29/2022,357.21,359.98,354.96,356.31,-4.66,-1.29%,547300
08/26/2022,376.93,377.61,360.94,360.97,-15.96,-4.23%,543800
08/25/2022,372.02,377.06,371.24,376.93,6.72,+1.82%,211200
08/24/2022,369.45,371.885,368.466,370.21,0.6,+0.16%,341600
08/23/2022,369.91,373.7139,369.21,369.61,-0.87,-0.23%,270100
08/22/2022,375.84,375.84,369.52,370.48,-10.45,-2.74%,464600
08/19/2022,384.76,385.4,380.1962,380.93,-7.48,-1.93%,355600
08/18/2022,386.56,389.93,385.3,388.41,2.02,+0.52%,262400
08/17/2022,386.38,389.13,383.49,386.39,-3.28,-0.84%,549600
08/16/2022,388.92,391.543,385.75,389.67,-1.36,-0.35%,356700
08/15/2022,387.39,391.5996,387,391.03,2.35,+0.60%,325300
08/12/2022,383.89,388.68,382.29,388.68,7.91,+2.08%,346300
08/11/2022,385.67,387.89,380.31,380.77,-2.22,-0.58%,558400
08/10/2022,380.79,383.28,378.403,382.99,11.34,+3.05%,651200
08/09/2022,373.26,373.58,369.6608,371.65,-4.62,-1.23%,395000
08/08/2022,378.63,382.2,374.33,376.27,-2.63,-0.69%,531700
08/05/2022,373.35,380.12,373.06,378.9,-0.59,-0.16%,340000
08/04/2022,377.74,379.53,374.941,379.49,1.2,+0.32%,337600
08/03/2022,369.53,379.07,369.53,378.29,10.66,+2.90%,489400
08/02/2022,366.11,371.93,364.53,367.63,-1.91,-0.52%,558700
08/01/2022,367.2,373.3,365.64,369.54,-0.66,-0.18%,580500
07/29/2022,365.62,371.14,363.88,370.2,5.94,+1.63%,577900
07/28/2022,359.29,365.068,355.9281,364.26,5.12,+1.43%,458800
07/27/2022,350.08,360.72,349.65,359.14,14.89,+4.33%,718400
07/26/2022,349.84,350.09,343.25,344.25,-6.61,-1.88%,315100
07/25/2022,352.9,352.9,348.15,350.86,-2.27,-0.64%,585600
07/22/2022,358.32,360.11,351.0917,353.13,-5.6,-1.56%,448800
07/21/2022,353.98,358.74,350.62,358.73,5.14,+1.45%,441800
07/20/2022,347.28,355.01,346.51,353.59,6.49,+1.87%,518300
07/19/2022,340.92,347.6,338.79,347.1,10.14,+3.01%,412000
07/18/2022,343.25,344.8,335.78,336.96,-3.07,-0.90%,476900
07/15/2022,337.34,340.1,335.5436,340.03,6.13,+1.84%,385500
07/14/2022,328.54,335.18,324.42,333.9,2.23,+0.67%,528200
07/13/2022,326.26,333.55,324.67,331.67,-0.77,-0.23%,593300
07/12/2022,338.23,340.71,330.67,332.44,-4.62,-1.37%,630200
07/11/2022,339.6,340.24,334.85,337.06,-5.48,-1.60%,389200
07/08/2022,338.1,343.9,337.494,342.54,0.24,+0.07%,679300
07/07/2022,336.47,343,336.36,342.3,7.45,+2.22%,400900
07/06/2022,332.99,337.44,331.22,334.85,2.31,+0.69%,405100
07/05/2022,323.4,332.54,321.335,332.54,5.01,+1.53%,534900
07/01/2022,324.82,328.43,321.87,327.53,0.98,+0.30%,497200
06/30/2022,327.26,330.6,321.16,326.55,-4.69,-1.42%,559500
06/29/2022,330.64,333.1226,327.595,331.24,0.26,+0.08%,381400
06/28/2022,342.42,345.1155,330.87,330.98,-10.56,-3.09%,622100
06/27/2022,345.38,346.265,340.13,341.54,-2.49,-0.72%,485800
06/24/2022,335.46,344.09,335.46,344.03,12.23,+3.69%,619900
06/23/2022,328.85,332.5,326,331.8,5.04,+1.54%,651900
06/22/2022,324.27,331.26,323.08,326.76,-1.13,-0.34%,536800
06/21/2022,324.95,330.595,324.95,327.89,8.08,+2.53%,677700
06/17/2022,316.32,322.72,314.56,319.81,3.84,+1.22%,793000
06/16/2022,322.07,322.08,313.6622,315.97,-14.44,-4.37%,1940700
06/15/2022,326.85,335.31,322.95,330.41,7.15,+2.21%,862500
06/14/2022,323.75,325.51,320.2,323.26,1.79,+0.56%,777500
06/13/2022,326.63,329.49,320.38,321.47,-15.87,-4.70%,1387900
06/10/2022,345,345.67,337.3,337.34,-13.78,-3.92%,1365800
06/09/2022,358.7,362,351.03,351.12,-10.16,-2.81%,338600
06/08/2022,364,366.354,360.18,361.28,-3.93,-1.08%,281400
06/07/2022,356.56,365.74,355.89,365.21,4.79,+1.33%,550200
06/06/2022,365.09,367,358.75,360.42,0.21,+0.06%,335600
06/03/2022,362.68,365.16,358.6401,360.21,-9.39,-2.54%,997600
06/02/2022,357.3,369.64,356,369.6,9.89,+2.75%,645200
06/01/2022,364.7,367.43,356.835,359.71,-1.39,-0.38%,1091300
05/31/2022,362.64,364.71,357.585,361.1,-2.96,-0.81%,481100
05/27/2022,355.35,364.15,355.35,364.06,12.26,+3.48%,1191000
05/26/2022,341.58,353.29,340,351.8,8.7,+2.54%,570100
